,ten,loai_dien_thoai,thoi_gian_bao_hanh,danh_gia,so_luong_binh_luan,duong_dan,mau_sac,gia_moi,gia_cu,he_dieu_hanh,cpu,ram,bo_nho_trong,dung_luong_pin,thiet_ke,hang_dien_thoai,la_dien_thoai_cu,kich_thuoc_man_hinh,tan_so_quet,do_sang_man_hinh,loai_man_hinh,so_the_sim,loai_pin,cong_suat_sac,do_phan_giai_cam_sau,do_phan_giai_cam_truoc,CPU_Loai
3271,Điện thoại Samsung Galaxy S24 FE 5G Chính hãng,Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-fe-5g-chinh-hang.html,Xanh,19450000.0,19450000.0,Android 14,"Exynos 2400e (4 nm)
10 nhân (3.11 GHz)
GPU: Xclipse 940",8.0,512.0,4700.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng Gorilla Glass 5
Mặt trước kính phẳng Gorilla Glass Victus+
Kháng nước, bụi IP68",Samsung,False,6.7,120.0,1900.0,AMOLED,2,,25.0,"[50.0, 12.0, 8.0]",[10.0],Exynos
3272,Điện thoại Samsung Galaxy S24 FE 5G Chính hãng,Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-fe-5g-chinh-hang.html,Đen,16950000.0,16950000.0,Android 14,"Exynos 2400e (4 nm)
10 nhân (3.11 GHz)
GPU: Xclipse 940",8.0,128.0,4700.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng Gorilla Glass 5
Mặt trước kính phẳng Gorilla Glass Victus+
Kháng nước, bụi IP68",Samsung,False,6.7,120.0,1900.0,AMOLED,2,,25.0,"[50.0, 12.0, 8.0]",[10.0],Exynos
3273,Điện thoại Samsung Galaxy S24 FE 5G Chính hãng,Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-fe-5g-chinh-hang.html,Đen,18450000.0,18450000.0,Android 14,"Exynos 2400e (4 nm)
10 nhân (3.11 GHz)
GPU: Xclipse 940",8.0,256.0,4700.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng Gorilla Glass 5
Mặt trước kính phẳng Gorilla Glass Victus+
Kháng nước, bụi IP68",Samsung,False,6.7,120.0,1900.0,AMOLED,2,,25.0,"[50.0, 12.0, 8.0]",[10.0],Exynos
3274,Điện thoại Samsung Galaxy S24 FE 5G Chính hãng,Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-fe-5g-chinh-hang.html,Đen,19450000.0,19450000.0,Android 14,"Exynos 2400e (4 nm)
10 nhân (3.11 GHz)
GPU: Xclipse 940",8.0,512.0,4700.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng Gorilla Glass 5
Mặt trước kính phẳng Gorilla Glass Victus+
Kháng nước, bụi IP68",Samsung,False,6.7,120.0,1900.0,AMOLED,2,,25.0,"[50.0, 12.0, 8.0]",[10.0],Exynos
3275,Điện thoại Samsung Galaxy S24 FE 5G Chính hãng,Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-fe-5g-chinh-hang.html,Xám,16950000.0,16950000.0,Android 14,"Exynos 2400e (4 nm)
10 nhân (3.11 GHz)
GPU: Xclipse 940",8.0,128.0,4700.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng Gorilla Glass 5
Mặt trước kính phẳng Gorilla Glass Victus+
Kháng nước, bụi IP68",Samsung,False,6.7,120.0,1900.0,AMOLED,2,,25.0,"[50.0, 12.0, 8.0]",[10.0],Exynos
3276,Điện thoại Samsung Galaxy S24 FE 5G Chính hãng,Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-fe-5g-chinh-hang.html,Xám,18450000.0,18450000.0,Android 14,"Exynos 2400e (4 nm)
10 nhân (3.11 GHz)
GPU: Xclipse 940",8.0,256.0,4700.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng Gorilla Glass 5
Mặt trước kính phẳng Gorilla Glass Victus+
Kháng nước, bụi IP68",Samsung,False,6.7,120.0,1900.0,AMOLED,2,,25.0,"[50.0, 12.0, 8.0]",[10.0],Exynos
3277,Điện thoại Samsung Galaxy S24 FE 5G Chính hãng,Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-fe-5g-chinh-hang.html,Xám,19450000.0,19450000.0,Android 14,"Exynos 2400e (4 nm)
10 nhân (3.11 GHz)
GPU: Xclipse 940",8.0,512.0,4700.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng Gorilla Glass 5
Mặt trước kính phẳng Gorilla Glass Victus+
Kháng nước, bụi IP68",Samsung,False,6.7,120.0,1900.0,AMOLED,2,,25.0,"[50.0, 12.0, 8.0]",[10.0],Exynos
3278,Điện thoại Samsung Galaxy S24 FE 5G Chính hãng,Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-fe-5g-chinh-hang.html,Xanh,16950000.0,16950000.0,Android 14,"Exynos 2400e (4 nm)
10 nhân (3.11 GHz)
GPU: Xclipse 940",8.0,128.0,4700.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng Gorilla Glass 5
Mặt trước kính phẳng Gorilla Glass Victus+
Kháng nước, bụi IP68",Samsung,False,6.7,120.0,1900.0,AMOLED,2,,25.0,"[50.0, 12.0, 8.0]",[10.0],Exynos
3279,Điện thoại Samsung Galaxy S24 FE 5G Chính hãng,Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-fe-5g-chinh-hang.html,Xanh,18450000.0,18450000.0,Android 14,"Exynos 2400e (4 nm)
10 nhân (3.11 GHz)
GPU: Xclipse 940",8.0,256.0,4700.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng Gorilla Glass 5
Mặt trước kính phẳng Gorilla Glass Victus+
Kháng nước, bụi IP68",Samsung,False,6.7,120.0,1900.0,AMOLED,2,,25.0,"[50.0, 12.0, 8.0]",[10.0],Exynos
3280,Điện thoại Samsung Galaxy S24 FE 5G Chính hãng,Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-fe-5g-chinh-hang.html,Xanh,19450000.0,19450000.0,Android 14,"Exynos 2400e (4 nm)
10 nhân (3.11 GHz)
GPU: Xclipse 940",8.0,512.0,4700.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng Gorilla Glass 5
Mặt trước kính phẳng Gorilla Glass Victus+
Kháng nước, bụi IP68",Samsung,False,6.7,120.0,1900.0,AMOLED,2,,25.0,"[50.0, 12.0, 8.0]",[10.0],Exynos
3281,Điện thoại Samsung Galaxy S24 FE 5G Chính hãng,Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-fe-5g-chinh-hang.html,Vàng,16950000.0,16950000.0,Android 14,"Exynos 2400e (4 nm)
10 nhân (3.11 GHz)
GPU: Xclipse 940",8.0,128.0,4700.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng Gorilla Glass 5
Mặt trước kính phẳng Gorilla Glass Victus+
Kháng nước, bụi IP68",Samsung,False,6.7,120.0,1900.0,AMOLED,2,,25.0,"[50.0, 12.0, 8.0]",[10.0],Exynos
3282,Điện thoại Samsung Galaxy S24 FE 5G Chính hãng,Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-fe-5g-chinh-hang.html,Vàng,18450000.0,18450000.0,Android 14,"Exynos 2400e (4 nm)
10 nhân (3.11 GHz)
GPU: Xclipse 940",8.0,256.0,4700.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng Gorilla Glass 5
Mặt trước kính phẳng Gorilla Glass Victus+
Kháng nước, bụi IP68",Samsung,False,6.7,120.0,1900.0,AMOLED,2,,25.0,"[50.0, 12.0, 8.0]",[10.0],Exynos
3283,Điện thoại Samsung Galaxy S24 FE 5G Chính hãng,Samsung Chính hãng,12.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-s24-fe-5g-chinh-hang.html,Vàng,19450000.0,19450000.0,Android 14,"Exynos 2400e (4 nm)
10 nhân (3.11 GHz)
GPU: Xclipse 940",8.0,512.0,4700.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng Gorilla Glass 5
Mặt trước kính phẳng Gorilla Glass Victus+
Kháng nước, bụi IP68",Samsung,False,6.7,120.0,1900.0,AMOLED,2,,25.0,"[50.0, 12.0, 8.0]",[10.0],Exynos
3284,Điện thoại Samsung Galaxy Z Flip FE (Điện thoại gập siêu rẻ),Samsung Chính hãng,0.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-z-flip-fe.html,Không,16950000.0,16950000.0,Android 15,"Exynos 2400e (4 nm)
10 nhân (1x3.1 GHz + 2x2.9 GHz + 3x2.6 GHz + 4x1.95 GHz)
GPU: Xclipse 940",8.0,128.0,4000.0,,Samsung,False,6.7,120.0,2600.0,AMOLED,1,,25.0,"[12.0, 12.0]",[10.0],Exynos
3285,Điện thoại Samsung Galaxy Z Flip FE (Điện thoại gập siêu rẻ),Samsung Chính hãng,0.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-z-flip-fe.html,Không,21950000.0,21950000.0,Android 15,"Exynos 2400e (4 nm)
10 nhân (1x3.1 GHz + 2x2.9 GHz + 3x2.6 GHz + 4x1.95 GHz)
GPU: Xclipse 940",8.0,256.0,4000.0,,Samsung,False,6.7,120.0,2600.0,AMOLED,1,,25.0,"[12.0, 12.0]",[10.0],Exynos
3286,Điện thoại Samsung Galaxy Z Flip FE (Điện thoại gập siêu rẻ),Samsung Chính hãng,0.0,5.0,0,https://mobilecity.vn/dien-thoai/samsung-galaxy-z-flip-fe.html,Không,23950000.0,23950000.0,Android 15,"Exynos 2400e (4 nm)
10 nhân (1x3.1 GHz + 2x2.9 GHz + 3x2.6 GHz + 4x1.95 GHz)
GPU: Xclipse 940",8.0,512.0,4000.0,,Samsung,False,6.7,120.0,2600.0,AMOLED,1,,25.0,"[12.0, 12.0]",[10.0],Exynos
3287,Điện thoại Google Pixel 8 5G (Chip Tensor G3),Google,12.0,5.0,0,https://mobilecity.vn/dien-thoai/google-pixel-8-5g.html,Hồng,17050000.0,17050000.0,Android 14,"Google Tensor G3 (4 nm)
9 nhân (1x3.0 GHz & 4x2.45 GHz & 4x2.15 GHz)
GPU: Immortalis-G715s MC10",8.0,128.0,4575.0,"Khung nhôm
Kính trước/sau Gorilla Glass Victus
Kháng nước, bụi IP68",Google,False,6.2,120.0,1400.0,OLED,1,Li-Ion,27.0,"[50.0, 12.0]",[10.5],Other
3288,Điện thoại Google Pixel 8 5G (Chip Tensor G3),Google,12.0,5.0,0,https://mobilecity.vn/dien-thoai/google-pixel-8-5g.html,Hồng,18550000.0,18550000.0,Android 14,"Google Tensor G3 (4 nm)
9 nhân (1x3.0 GHz & 4x2.45 GHz & 4x2.15 GHz)
GPU: Immortalis-G715s MC10",8.0,256.0,4575.0,"Khung nhôm
Kính trước/sau Gorilla Glass Victus
Kháng nước, bụi IP68",Google,False,6.2,120.0,1400.0,OLED,1,Li-Ion,27.0,"[50.0, 12.0]",[10.5],Other
3289,Điện thoại Google Pixel 8 5G (Chip Tensor G3),Google,12.0,5.0,0,https://mobilecity.vn/dien-thoai/google-pixel-8-5g.html,Xám,17050000.0,17050000.0,Android 14,"Google Tensor G3 (4 nm)
9 nhân (1x3.0 GHz & 4x2.45 GHz & 4x2.15 GHz)
GPU: Immortalis-G715s MC10",8.0,128.0,4575.0,"Khung nhôm
Kính trước/sau Gorilla Glass Victus
Kháng nước, bụi IP68",Google,False,6.2,120.0,1400.0,OLED,1,Li-Ion,27.0,"[50.0, 12.0]",[10.5],Other
3290,Điện thoại Google Pixel 8 5G (Chip Tensor G3),Google,12.0,5.0,0,https://mobilecity.vn/dien-thoai/google-pixel-8-5g.html,Xám,18550000.0,18550000.0,Android 14,"Google Tensor G3 (4 nm)
9 nhân (1x3.0 GHz & 4x2.45 GHz & 4x2.15 GHz)
GPU: Immortalis-G715s MC10",8.0,256.0,4575.0,"Khung nhôm
Kính trước/sau Gorilla Glass Victus
Kháng nước, bụi IP68",Google,False,6.2,120.0,1400.0,OLED,1,Li-Ion,27.0,"[50.0, 12.0]",[10.5],Other
3291,Điện thoại Google Pixel 8 5G (Chip Tensor G3),Google,12.0,5.0,0,https://mobilecity.vn/dien-thoai/google-pixel-8-5g.html,Đen,17050000.0,17050000.0,Android 14,"Google Tensor G3 (4 nm)
9 nhân (1x3.0 GHz & 4x2.45 GHz & 4x2.15 GHz)
GPU: Immortalis-G715s MC10",8.0,128.0,4575.0,"Khung nhôm
Kính trước/sau Gorilla Glass Victus
Kháng nước, bụi IP68",Google,False,6.2,120.0,1400.0,OLED,1,Li-Ion,27.0,"[50.0, 12.0]",[10.5],Other
3292,Điện thoại Google Pixel 8 5G (Chip Tensor G3),Google,12.0,5.0,0,https://mobilecity.vn/dien-thoai/google-pixel-8-5g.html,Đen,18550000.0,18550000.0,Android 14,"Google Tensor G3 (4 nm)
9 nhân (1x3.0 GHz & 4x2.45 GHz & 4x2.15 GHz)
GPU: Immortalis-G715s MC10",8.0,256.0,4575.0,"Khung nhôm
Kính trước/sau Gorilla Glass Victus
Kháng nước, bụi IP68",Google,False,6.2,120.0,1400.0,OLED,1,Li-Ion,27.0,"[50.0, 12.0]",[10.5],Other
3293,Điện thoại ZTE Nubia Red Magic 9S Pro 5G (hỗ trợ AI),Nubia Red Magic,12.0,5.0,8,https://mobilecity.vn/dien-thoai/zte-nubia-red-magic-9s-pro-ai-Snap-gen3-xung-cao.html,Đen,17050000.0,17050000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",12.0,256.0,6500.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng + Dải đèn RGB
Kính trước Corning Gorilla Glass 5
Quạt làm mát tích hợp
Phím trigger cảm ứng 520Hz",ZTE,False,6.8,120.0,1600.0,AMOLED,2,,80.0,"[50.0, 50.0, 2.0]",[16.0],Qualcomm Snapdragon
3294,Điện thoại ZTE Nubia Red Magic 9S Pro 5G (hỗ trợ AI),Nubia Red Magic,12.0,5.0,8,https://mobilecity.vn/dien-thoai/zte-nubia-red-magic-9s-pro-ai-Snap-gen3-xung-cao.html,Đen,18450000.0,18450000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",12.0,512.0,6500.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng + Dải đèn RGB
Kính trước Corning Gorilla Glass 5
Quạt làm mát tích hợp
Phím trigger cảm ứng 520Hz",ZTE,False,6.8,120.0,1600.0,AMOLED,2,,80.0,"[50.0, 50.0, 2.0]",[16.0],Qualcomm Snapdragon
3295,Điện thoại ZTE Nubia Red Magic 9S Pro 5G (hỗ trợ AI),Nubia Red Magic,12.0,5.0,8,https://mobilecity.vn/dien-thoai/zte-nubia-red-magic-9s-pro-ai-Snap-gen3-xung-cao.html,Trắng,17750000.0,17750000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",12.0,256.0,6500.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng + Dải đèn RGB
Kính trước Corning Gorilla Glass 5
Quạt làm mát tích hợp
Phím trigger cảm ứng 520Hz",ZTE,False,6.8,120.0,1600.0,AMOLED,2,,80.0,"[50.0, 50.0, 2.0]",[16.0],Qualcomm Snapdragon
3296,Điện thoại ZTE Nubia Red Magic 9S Pro 5G (hỗ trợ AI),Nubia Red Magic,12.0,5.0,8,https://mobilecity.vn/dien-thoai/zte-nubia-red-magic-9s-pro-ai-Snap-gen3-xung-cao.html,Trắng,18450000.0,18450000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",12.0,512.0,6500.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng + Dải đèn RGB
Kính trước Corning Gorilla Glass 5
Quạt làm mát tích hợp
Phím trigger cảm ứng 520Hz",ZTE,False,6.8,120.0,1600.0,AMOLED,2,,80.0,"[50.0, 50.0, 2.0]",[16.0],Qualcomm Snapdragon
3297,Điện thoại ZTE Nubia Red Magic 9S Pro 5G (hỗ trợ AI),Nubia Red Magic,12.0,5.0,8,https://mobilecity.vn/dien-thoai/zte-nubia-red-magic-9s-pro-ai-Snap-gen3-xung-cao.html,Đen,17750000.0,17750000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",12.0,256.0,6500.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng + Dải đèn RGB
Kính trước Corning Gorilla Glass 5
Quạt làm mát tích hợp
Phím trigger cảm ứng 520Hz",ZTE,False,6.8,120.0,1600.0,AMOLED,2,,80.0,"[50.0, 50.0, 2.0]",[16.0],Qualcomm Snapdragon
3298,Điện thoại ZTE Nubia Red Magic 9S Pro 5G (hỗ trợ AI),Nubia Red Magic,12.0,5.0,8,https://mobilecity.vn/dien-thoai/zte-nubia-red-magic-9s-pro-ai-Snap-gen3-xung-cao.html,Đen,18450000.0,18450000.0,Android 14,"Qualcomm SM8650-AC Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.4 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750 (1 GHz)",12.0,512.0,6500.0,"Khung nhôm vuông vức
Mặt lưng kính phẳng + Dải đèn RGB
Kính trước Corning Gorilla Glass 5
Quạt làm mát tích hợp
Phím trigger cảm ứng 520Hz",ZTE,False,6.8,120.0,1600.0,AMOLED,2,,80.0,"[50.0, 50.0, 2.0]",[16.0],Qualcomm Snapdragon
3299,Điện thoại Meizu 21 Pro 5G (Flyme AI - Snapdragon 8 Gen 3),Meizu,12.0,5.0,7,https://mobilecity.vn/dien-thoai/meizu-21-pro-5g.html,Xanh,17150000.0,17150000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750",12.0,256.0,5050.0,"Vuông vức, khung kim loại
Mặt lưng kính/da
Kính trước Meizu Titan 2.0
Cảm biến vân tay sieu âm rộng mTouch
(tốc độ 0,08 giây, diện tích 20×30mm2)
Kháng nước, bụi IP68",Meizu,False,6.79,120.0,600.0,AMOLED,2,,80.0,"[50.0, 10.0, 13.0]",[32.0],Qualcomm Snapdragon
3300,Điện thoại Meizu 21 Pro 5G (Flyme AI - Snapdragon 8 Gen 3),Meizu,12.0,5.0,7,https://mobilecity.vn/dien-thoai/meizu-21-pro-5g.html,Xanh,18550000.0,18550000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750",16.0,512.0,5050.0,"Vuông vức, khung kim loại
Mặt lưng kính/da
Kính trước Meizu Titan 2.0
Cảm biến vân tay sieu âm rộng mTouch
(tốc độ 0,08 giây, diện tích 20×30mm2)
Kháng nước, bụi IP68",Meizu,False,6.79,120.0,600.0,AMOLED,2,,80.0,"[50.0, 10.0, 13.0]",[32.0],Qualcomm Snapdragon
3301,Điện thoại Meizu 21 Pro 5G (Flyme AI - Snapdragon 8 Gen 3),Meizu,12.0,5.0,7,https://mobilecity.vn/dien-thoai/meizu-21-pro-5g.html,Xanh,20250000.0,20250000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750",16.0,1024.0,5050.0,"Vuông vức, khung kim loại
Mặt lưng kính/da
Kính trước Meizu Titan 2.0
Cảm biến vân tay sieu âm rộng mTouch
(tốc độ 0,08 giây, diện tích 20×30mm2)
Kháng nước, bụi IP68",Meizu,False,6.79,120.0,600.0,AMOLED,2,,80.0,"[50.0, 10.0, 13.0]",[32.0],Qualcomm Snapdragon
3302,Điện thoại Meizu 21 Pro 5G (Flyme AI - Snapdragon 8 Gen 3),Meizu,12.0,5.0,7,https://mobilecity.vn/dien-thoai/meizu-21-pro-5g.html,Đen,17150000.0,17150000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750",12.0,256.0,5050.0,"Vuông vức, khung kim loại
Mặt lưng kính/da
Kính trước Meizu Titan 2.0
Cảm biến vân tay sieu âm rộng mTouch
(tốc độ 0,08 giây, diện tích 20×30mm2)
Kháng nước, bụi IP68",Meizu,False,6.79,120.0,600.0,AMOLED,2,,80.0,"[50.0, 10.0, 13.0]",[32.0],Qualcomm Snapdragon
3303,Điện thoại Meizu 21 Pro 5G (Flyme AI - Snapdragon 8 Gen 3),Meizu,12.0,5.0,7,https://mobilecity.vn/dien-thoai/meizu-21-pro-5g.html,Đen,18550000.0,18550000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750",16.0,512.0,5050.0,"Vuông vức, khung kim loại
Mặt lưng kính/da
Kính trước Meizu Titan 2.0
Cảm biến vân tay sieu âm rộng mTouch
(tốc độ 0,08 giây, diện tích 20×30mm2)
Kháng nước, bụi IP68",Meizu,False,6.79,120.0,600.0,AMOLED,2,,80.0,"[50.0, 10.0, 13.0]",[32.0],Qualcomm Snapdragon
3304,Điện thoại Meizu 21 Pro 5G (Flyme AI - Snapdragon 8 Gen 3),Meizu,12.0,5.0,7,https://mobilecity.vn/dien-thoai/meizu-21-pro-5g.html,Đen,20250000.0,20250000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750",16.0,1024.0,5050.0,"Vuông vức, khung kim loại
Mặt lưng kính/da
Kính trước Meizu Titan 2.0
Cảm biến vân tay sieu âm rộng mTouch
(tốc độ 0,08 giây, diện tích 20×30mm2)
Kháng nước, bụi IP68",Meizu,False,6.79,120.0,600.0,AMOLED,2,,80.0,"[50.0, 10.0, 13.0]",[32.0],Qualcomm Snapdragon
3305,Điện thoại Meizu 21 Pro 5G (Flyme AI - Snapdragon 8 Gen 3),Meizu,12.0,5.0,7,https://mobilecity.vn/dien-thoai/meizu-21-pro-5g.html,Trắng,17150000.0,17150000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750",12.0,256.0,5050.0,"Vuông vức, khung kim loại
Mặt lưng kính/da
Kính trước Meizu Titan 2.0
Cảm biến vân tay sieu âm rộng mTouch
(tốc độ 0,08 giây, diện tích 20×30mm2)
Kháng nước, bụi IP68",Meizu,False,6.79,120.0,600.0,AMOLED,2,,80.0,"[50.0, 10.0, 13.0]",[32.0],Qualcomm Snapdragon
3306,Điện thoại Meizu 21 Pro 5G (Flyme AI - Snapdragon 8 Gen 3),Meizu,12.0,5.0,7,https://mobilecity.vn/dien-thoai/meizu-21-pro-5g.html,Trắng,18550000.0,18550000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750",16.0,512.0,5050.0,"Vuông vức, khung kim loại
Mặt lưng kính/da
Kính trước Meizu Titan 2.0
Cảm biến vân tay sieu âm rộng mTouch
(tốc độ 0,08 giây, diện tích 20×30mm2)
Kháng nước, bụi IP68",Meizu,False,6.79,120.0,600.0,AMOLED,2,,80.0,"[50.0, 10.0, 13.0]",[32.0],Qualcomm Snapdragon
3307,Điện thoại Meizu 21 Pro 5G (Flyme AI - Snapdragon 8 Gen 3),Meizu,12.0,5.0,7,https://mobilecity.vn/dien-thoai/meizu-21-pro-5g.html,Trắng,20250000.0,20250000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750",16.0,1024.0,5050.0,"Vuông vức, khung kim loại
Mặt lưng kính/da
Kính trước Meizu Titan 2.0
Cảm biến vân tay sieu âm rộng mTouch
(tốc độ 0,08 giây, diện tích 20×30mm2)
Kháng nước, bụi IP68",Meizu,False,6.79,120.0,600.0,AMOLED,2,,80.0,"[50.0, 10.0, 13.0]",[32.0],Qualcomm Snapdragon
3308,Điện thoại Meizu 21 Pro 5G (Flyme AI - Snapdragon 8 Gen 3),Meizu,12.0,5.0,7,https://mobilecity.vn/dien-thoai/meizu-21-pro-5g.html,Xanh,17150000.0,17150000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750",12.0,256.0,5050.0,"Vuông vức, khung kim loại
Mặt lưng kính/da
Kính trước Meizu Titan 2.0
Cảm biến vân tay sieu âm rộng mTouch
(tốc độ 0,08 giây, diện tích 20×30mm2)
Kháng nước, bụi IP68",Meizu,False,6.79,120.0,600.0,AMOLED,2,,80.0,"[50.0, 10.0, 13.0]",[32.0],Qualcomm Snapdragon
3309,Điện thoại Meizu 21 Pro 5G (Flyme AI - Snapdragon 8 Gen 3),Meizu,12.0,5.0,7,https://mobilecity.vn/dien-thoai/meizu-21-pro-5g.html,Xanh,18550000.0,18550000.0,Android 14,"Qualcomm SM8650-AB Snapdragon 8 Gen 3 (4 nm)
8 nhân (1x3.3 GHz & 3x3.2 GHz & 2x3.0 GHz & 2x2.3 GHz)
GPU: Adreno 750",16.0,512.0,5050.0,"Vuông vức, khung kim loại
Mặt lưng kính/da
Kính trước Meizu Titan 2.0
Cảm biến vân tay sieu âm rộng mTouch
(tốc độ 0,08 giây, diện tích 20×30mm2)
Kháng nước, bụi IP68",Meizu,False,6.79,120.0,600.0,AMOLED,2,,80.0,"[50.0, 10.0, 13.0]",[32.0],Qualcomm Snapdragon
